student_id_number,term_code,CLASS_NBR,COMPLETED_FLAG,official_grade,ACAD_PLAN,HOURS_CARRIED
84589,1,13555,1,A-,ND9956,3.0
55375,4,11051,1,B+,BB6156,15.0
67924,3,06088,1,A-,ND9956,9.0
67924,4,06274,1,B+,ND9956,7.0
67913,5,07878,0,F,ND1206,17.0
55377,3,06107,1,B,BA4211,16.0
73507,1,06131,1,A-,ND9956,7.0
55549,5,07886,1,C,ND0210,16.0
55549,2,06497,1,A,ND9956,3.0
67921,1,06152,1,A-,ND9956,6.0
67929,5,06720,0,DROP,BS1904,16.0
67929,1,13555,1,A,ND9956,3.0
67929,5,06616,1,A,BS1904,16.0
55561,1,12081,1,A,BS1203,12.0
55573,2,06495,0,FS,ND1105,17.0
55573,1,06120,0,WF,ND1105,15.0
68396,5,10534,1,B,BS7256,16.5
55585,1,06177,1,A,ND1201,16.0
55589,1,12082,1,B+,BS1203,14.0
55591,1,12081,1,D,AA5006,8.0
55775,1,06144,1,A,ND1207,16.0
67932,1,06119,1,A,ND9956,6.0
82606,5,06618,0,DROP,BS7260,16.0
82606,5,06615,1,B,BS7260,16.0
55831,3,06519,0,F,ND1206,13.0
55831,1,08412,0,F,ND1206,16.0
56024,3,06506,1,D-,ND0407,14.0
56024,1,08406,0,WP,ND0407,15.0
56038,3,06262,1,D,BS6468,17.0
83076,4,14779,0,DROP,AS1104,7.0
83076,2,13821,0,DROP,AS1104,10.0
56045,1,06182,1,C-,ND1206,17.0
56056,2,13940,1,B,BS6317,11.0
52318,2,08294,1,C+,BS5327,17.0
52324,3,06509,1,B-,BS6470,15.0
52324,4,04974,1,C,BS6470,16.0
52324,4,04977,0,DROP,BS6470,16.0
67935,6,04645,1,A-,BS6474,18.0
67935,6,04648,0,DROP,BS6474,18.0
52346,1,06173,1,A,ND1206,17.0
52346,2,08299,1,B-,ND1206,16.0
52353,1,09783,1,A-,ND1206,16.0
52367,1,12082,0,WP,BS1203,14.0
52552,1,08828,0,WP,ND0407,17.0
52557,1,12082,1,B,BS1203,13.0
52567,1,12082,1,A,ND1205,3.0
86608,3,12136,1,A,ND1205,6.0
52570,1,13556,1,B+,ND0410,17.0
52570,3,06512,0,WF,ND0410,16.0
52570,4,06267,1,C+,ND0410,16.0
52576,1,14446,0,DROP,ND1201,9.0
67936,5,07875,1,C-,ND6603,15.0
52582,3,12136,0,WN,BS1203,13.0
52587,1,06119,1,A,BS7252,16.5
52586,1,06119,1,A,BS7252,16.5
53058,2,05067,1,C+,BS2507,15.0
53058,2,05069,0,DROP,BS2507,15.0
53078,1,08403,1,C,BB6121,15.0
53080,1,12082,1,A,BS1203,7.0
53083,4,05923,1,B,ND8837,15.0
53098,1,12082,1,C+,AA5006,6.0
53318,3,06616,1,B-,ND1201,13.0
53342,1,08404,1,B-,ND1105,15.5
53341,1,08404,1,B-,ND1105,15.5
53348,2,08294,1,B-,BA4253,15.0
91312,2,11754,1,B,ND1205,7.0
83086,2,06500,1,A-,ND5368,15.0
53535,1,08834,1,B,ND6603,17.0
53536,1,08403,1,B-,ND1201,15.0
53536,1,06173,1,A,ND1201,15.0
83082,2,08302,1,B,BA4101,12.0
67938,1,13836,1,A-,ND9956,7.0
53807,2,08294,0,WP,ND6603,17.0
53814,5,12600,1,C+,BS6357,13.0
53819,5,07538,1,B,BJ6906,16.0
54017,1,12081,1,A,ND1112,9.0
54036,1,12082,1,B,BC2209,12.0
54039,1,12082,0,FS,ND1205,3.0
68166,6,05504,1,B+,BJ6906,16.0
54244,3,06078,1,A,BJ6906,16.0
54255,5,07985,1,D,ND1105,16.0
54271,4,05906,1,A,BJ6906,15.0
54275,2,06460,1,B,BS7269,12.0
54288,2,06478,1,A-,BS6923,18.0
54290,1,06121,1,C,ND1201,14.0
54465,1,06165,1,B,ND1206,16.0
54465,1,08403,1,B-,ND1206,16.0
54473,4,12878,1,A,BC2209,3.0
54518,4,12878,1,A,ND1205,3.0
54521,1,05243,1,D-,BS2127,14.0
54521,1,05350,0,DROP,BS2127,14.0
54721,4,05915,1,A-,BA5050,17.0
54725,1,06151,1,B,ND1105,15.0
54765,4,12879,0,WP,ND1205,14.0
54986,2,06463,1,C,BS7269,15.0
54986,1,08403,1,B-,BS7269,17.0
86834,3,12137,0,FS,ND1205,10.0
86834,6,11958,0,WP,ND1205,3.0
55001,3,12136,1,C,BT5510,9.0
55000,3,12136,1,C,BT5510,9.0
83347,2,13804,0,DROP,AA5006,6.0
83353,2,11755,1,B-,BS1203,7.0
55442,4,04974,1,A,BS2522,14.0
55442,4,04977,0,DROP,BS2522,14.0
55462,4,05937,1,A-,BB6121,16.0
55466,4,05915,1,A,BS5327,18.0
55466,3,06519,1,A,BS5327,15.0
55472,3,06262,1,B,BA4203,16.0
55473,3,06506,1,A-,BS2121,15.0
55475,3,06113,1,A-,BA4101,19.0
55478,3,05166,0,DROP,BS3316,18.0
55478,3,05061,1,A,BS3316,18.0
85054,3,14893,0,DROP,AA5006,6.0
55490,3,06512,1,B,BS6306,18.0
55662,4,05901,1,A-,ND0610,15.0
85045,2,11751,0,WP,BS6417,7.0
55667,3,06518,1,B+,ND8835,17.0
55672,4,05906,1,A-,BB6137,15.0
55675,5,06617,1,C,BS2121,15.0
55675,5,06725,0,DROP,BS2121,15.0
55676,6,09612,1,A-,BS5327,16.0
55678,5,14786,0,WP,BB6127,15.0
55678,6,05615,1,A-,BB6127,15.0
55680,6,04647,0,DROP,BS7260,14.0
55680,6,04645,1,S,BS7260,14.0
55694,4,05900,1,A,BC5371,15.0
55694,3,06513,1,A-,ND5368,16.0
55695,4,05947,1,B-,BB6127,15.0
55696,3,06077,1,A,ND5368,15.0
85065,2,08288,1,A,ND1206,15.0
55698,4,11045,1,A,BS1937,17.0
55698,3,05165,0,DROP,BS1937,17.0
55698,3,05061,1,A,BS1937,17.0
55899,3,06094,1,B,BS7269,17.0
55904,1,06173,1,A,ND1201,14.0
55908,3,05062,0,WP,BS3310,16.0
55908,3,05169,0,DROP,BS3310,16.0
55910,4,06272,1,C,BS3300,15.0
55919,3,05061,0,WP,BS3313,15.0
55919,4,05908,1,A,BS3313,17.0
55919,3,05164,0,DROP,BS3313,15.0
55921,3,05061,1,C+,BS7257,16.0
55921,3,05165,0,DROP,BS7257,16.0
55925,6,11093,1,A,BA4254,18.0
55936,4,11039,1,A,BS6307,17.0
85300,3,12136,1,B,AS1104,9.0
55940,4,05933,1,A-,BA5194,18.0
66543,5,07546,1,A,BS6306,15.0
55950,3,06114,1,A,BA4101,15.0
55952,4,05943,1,B+,BS8122,17.0
55952,6,04795,0,DROP,BS8122,14.0
55952,6,04645,1,C,BS8122,14.0
68163,5,07528,1,A,ND1201,14.0
55953,4,11038,1,B,BA4101,16.0
55953,4,06269,1,C-,BA4101,16.0
85319,2,08303,1,C,ND5368,16.0
85319,2,09447,1,B+,ND5368,16.0
52433,3,06132,1,B,ND9961,15.0
52433,4,06268,1,C+,ND9961,16.0
52436,3,06084,1,A,BC5329,17.0
52450,4,10902,1,A,BA4253,17.0
52450,4,05917,1,A,BA4253,17.0
52455,3,05061,1,A,BS2127,15.0
52455,3,05165,0,DROP,BS2127,15.0
52456,3,05062,1,C,BS3310,20.0
52456,3,05169,0,DROP,BS3310,20.0
52457,4,11049,1,A,ND8837,19.0
52461,4,14728,1,A-,BA5050,18.0
52462,3,06515,1,B,BB6124,18.0
52462,4,05934,1,A-,BB6124,15.0
52464,3,06265,0,WP,ND1201,15.0
81125,2,08303,1,B-,BB6126,16.5
81125,2,06492,1,A,BB6126,16.5
52465,3,05063,0,DROP,BS2127,15.0
52465,3,05060,1,B-,BS2127,15.0
68164,6,05805,1,B+,BA4101,14.0
68164,5,07878,0,FN,BA4101,15.0
52467,3,06071,1,A-,BJ6907,16.0
52468,4,05902,0,FS,BS8156,15.0
52468,3,06613,1,C+,BS8156,15.0
52468,5,07511,1,B,BS8156,13.0
52469,4,04975,1,A,BS8122,17.0
52469,4,05092,0,DROP,BS8122,17.0
52470,3,06089,1,B,ND1105,16.0
52472,3,06109,1,B+,BC5363,16.0
81139,2,09447,0,FS,ND0810,16.0
52473,3,09889,1,C+,ND1206,13.0
52473,3,06130,1,B-,ND1206,13.0
52474,3,06081,1,B+,BC5363,16.0
52474,4,06276,1,A-,BC5363,17.0
52476,4,05945,1,B-,BA5050,14.0
52479,4,04975,1,C+,BS2127,16.0
52479,4,05144,0,DROP,BS2127,16.0
81148,3,06508,1,B,BA4101,18.0
52481,4,05901,1,A,ND8837,16.0
52482,4,05907,1,C,ND1206,16.0
52482,4,06267,1,A-,ND1206,16.0
52483,5,06719,0,DROP,BS7255,16.0
52483,5,06616,1,B,BS7255,16.0
52771,4,11052,1,A,BB6137,15.0
52775,3,09889,1,B+,ND1206,15.0
52775,3,06130,1,B+,ND1206,15.0
52776,6,04651,0,DROP,ND0407,13.0
52776,6,04649,1,S,ND0407,13.0
52776,4,06268,1,B+,ND0407,15.0
52776,5,06722,0,DROP,ND0407,17.0
52776,5,06617,1,D,ND0407,17.0
52776,5,07549,1,B-,ND0407,17.0
52777,3,05066,0,DROP,BS7257,17.0
52777,4,05929,1,A,BS7257,15.5
52777,3,05060,1,A-,BS7257,17.0
52778,4,05939,1,A,ND0610,16.0
52778,3,06518,1,B+,ND0610,17.0
52779,3,06262,1,A,BJ6906,15.0
52780,3,06098,1,B,ND1201,15.0
52780,4,06268,1,A,ND1201,16.0
52781,3,06095,1,A,ND1220,15.0
52782,4,06273,1,C-,BA4101,17.0
52782,3,06135,1,A,BA4101,16.0
81142,2,11755,1,A,ND1205,3.0
52783,3,06517,0,WP,BA4101,11.0
52784,3,06096,1,A,BJ6906,16.0
52785,4,11040,1,A,BS6177,17.0
81141,2,11755,1,A,ND1205,3.0
52786,3,05062,1,B-,BS3310,17.0
52786,3,05169,0,DROP,BS3310,17.0
52787,4,11041,1,A-,BS6925,20.0
52792,4,05949,1,A,BS8167,15.0
68181,6,05501,1,S,BJ6906,17.0
52793,6,05611,1,C+,BS8119,15.0
52794,3,06124,1,B,ND1206,15.0
52794,4,06274,1,C+,ND1206,16.0
52796,3,06268,1,A,BA4101,16.0
52798,4,11043,0,WF,BB6132,21.0
52799,4,05946,1,A,ND8837,16.0
52800,4,05946,1,A,BB6156,15.0
91057,3,12137,1,A,ND1205,12.0
68182,5,07524,1,A,ND1201,17.0
52804,4,05907,1,A,BF5154,16.0
52805,3,06125,1,B-,ND1206,15.0
52805,3,06516,1,B,ND1206,15.0
52806,3,05064,0,DROP,BS2126,15.0
52806,3,05060,1,B-,BS2126,15.0
52807,3,06076,1,A,ND1220,17.0
52808,4,05906,1,A-,ND8837,18.0
52809,3,06087,1,B-,ND1201,15.0
81168,2,08300,1,B-,ND1206,16.0
81168,2,09447,1,A-,ND1206,16.0
52810,4,05909,1,C,BS2127,13.0
52810,3,05062,0,WP,BS2127,17.0
52810,3,05167,0,DROP,BS2127,17.0
52811,4,11052,1,A-,BS8167,15.0
52812,4,05937,1,A-,BA4201,18.0
52813,4,05913,1,C,BA4253,16.0
52813,4,06268,1,B+,BA4253,16.0
81169,2,08296,1,A-,BS5327,17.0
52814,3,06126,1,A,ND0210,17.0
52815,4,06269,1,B,ND1206,13.0
52818,3,06251,1,A-,BS6306,16.0
52818,4,10902,1,C,BS6306,19.0
52820,4,11040,1,A,BS3314,18.0
81180,2,05240,0,DROP,BS2127,15.0
81180,2,05067,1,A,BS2127,15.0
52823,4,05933,1,B-,BS8167,16.0
68183,6,04645,1,A,BS7252,16.0
68183,6,04812,0,DROP,BS7252,16.0
52824,4,05952,1,A-,BS6308,15.0
52824,3,09888,1,A-,BS6308,17.0
52825,4,05944,1,A,BS6260,17.0
52826,5,07886,1,B,BA4101,15.0
52827,3,06086,1,A,ND1206,15.0
53001,4,11051,1,B+,ND0210,16.0
53002,3,06505,1,A,BS6175,18.0
53002,4,06057,1,A-,BS6175,16.0
53003,5,06617,1,A,BS8171,18.0
53003,5,06725,0,DROP,BS8171,18.0
53004,5,07523,1,A,BM5107,19.0
53005,4,05900,1,A,BB6125,19.0
53007,3,06130,1,B-,ND1206,15.0
53007,3,09889,1,D+,ND1206,15.0
53007,5,07877,0,F,ND1206,16.0
53007,4,10915,1,C-,ND1206,13.0
53009,3,06509,1,B+,BS8122,14.0
53009,5,06722,0,DROP,BS8122,15.0
53009,5,06617,1,D-,BS8122,15.0
53009,4,05933,1,B+,BS8122,20.0
53010,4,04975,1,A,BS7257,15.5
53010,4,05899,1,A,BS7257,15.5
53010,4,05091,0,DROP,BS7257,15.5
53011,4,05915,1,A,BB6127,10.0
53012,4,06274,1,A,ND8835,16.0
53013,4,05944,1,A,BS6308,16.0
53013,4,06276,1,B,BS6308,16.0
53015,4,05945,1,A,BS8167,19.0
53016,4,06272,1,B+,ND1201,17.0
53016,3,06132,1,A,ND1201,17.0
53018,3,06135,1,A,ND0210,17.0
53019,4,04975,1,C+,BS8171,15.0
53019,4,05144,0,DROP,BS8171,15.0
53020,4,05908,1,B-,BS6177,15.0
53024,3,06114,1,A,BA4101,15.0
53026,4,05923,1,A-,ND1220,16.0
53028,4,11046,1,B+,BS7254,17.0
53030,3,06518,1,D-,BS8122,15.0
53031,3,05064,0,DROP,BS2127,19.0
53031,3,05060,1,A,BS2127,19.0
53034,4,05944,1,A,BS2507,17.0
53034,4,05126,0,DROP,BS2507,17.0
53034,4,04975,1,A-,BS2507,17.0
53038,3,06265,1,B+,ND1201,14.0
66989,5,07544,0,WP,ND1201,17.0
53039,4,05925,1,A-,BS6925,16.5
53043,4,05954,1,B+,BA4253,13.0
53043,3,06612,1,B-,BA4253,14.0
53044,5,07987,0,WP,BS6361,19.0
53044,3,06093,1,A,ND1220,17.0
53045,3,06268,1,A,ND1220,15.0
53046,4,06272,1,D+,BS8100,13.0
53047,4,11038,1,D,BB6125,15.0
53049,4,06274,1,C+,BA5236,15.0
53049,3,06132,1,A,ND1201,15.0
53052,3,06102,1,A,ND1220,15.0
53053,4,10914,1,A-,BS6178,16.0
53056,3,06114,1,A,BS6317,15.0
53230,4,05913,1,B,BS8167,15.0
53232,4,05938,1,B,BS8167,15.0
53233,4,11043,1,A,ND8838,16.0
53234,4,11049,1,B+,BC5363,16.0
53236,3,06069,1,A,ND1220,17.0
53237,4,04974,1,C-,BS7257,16.5
53237,4,04976,0,DROP,BS7257,16.5
53237,5,07539,1,A,BS7257,17.0
53239,4,11052,1,A-,BM5115,18.5
53241,4,11051,1,B+,BS2127,21.0
53241,3,09890,1,C,BS2127,16.0
53242,3,06508,1,C,BS6306,17.0
53242,3,06068,1,A,BS6306,17.0
53243,3,05064,0,DROP,BS7251,15.5
53243,4,05916,1,A,BS7251,17.0
53243,3,05060,1,A,BS7251,15.5
53244,5,06617,1,C-,BS2507,16.0
53244,5,06725,0,DROP,BS2507,16.0
53245,3,05164,0,DROP,BS2121,15.0
53245,3,05061,0,F,BS2121,15.0
53247,4,05922,1,A-,ND0610,12.0
53248,4,05922,1,A,BS7252,20.0
53248,5,06723,0,DROP,BS7252,15.0
53248,5,06617,1,A,BS7252,15.0
81433,4,06267,1,B,BA4101,16.0
53251,3,06116,1,A,ND0210,16.0
53252,4,05911,1,B+,BS6836,16.0
53252,5,07873,1,B-,BS6836,13.0
53253,3,06113,1,B+,BA4101,16.0
53254,3,06265,1,D+,BS8122,15.0
53258,3,05062,1,A,BS1902,20.0
53258,3,05169,0,DROP,BS1902,20.0
53258,4,05930,1,A,BS1902,20.0
53259,5,07975,0,F,BA4201,14.0
53261,4,05951,1,A,BS7260,16.0
53262,3,05061,0,WP,BS3316,15.0
53262,3,05165,0,DROP,BS3316,15.0
53263,4,05906,1,B+,BS7252,19.0
53264,4,11040,1,A,BS6309,16.0
53264,3,06613,1,A,BS6309,16.0
53265,3,05062,1,A,BS2121,17.0
53265,3,05169,0,DROP,BS2121,17.0
81444,4,06267,1,C+,ND1207,17.0
53266,3,06081,1,B,BS6307,17.0
53267,3,06121,1,A,BA5230,14.0
53269,4,11043,1,C,BB6127,15.0
53271,4,10902,1,B,BS3310,15.0
53271,4,11049,1,A-,BS3310,15.0
53274,3,05062,0,WP,BS2121,16.0
53274,3,05167,0,DROP,BS2121,16.0
53274,6,05533,1,A,BS2121,15.0
53277,3,06092,1,B-,ND1206,16.0
53278,3,06124,1,A,ND1206,15.0
53279,3,06107,1,D+,BC5363,16.0
53281,4,05126,0,DROP,BS2507,18.0
53281,4,04975,1,C,BS2507,18.0
53281,5,06717,0,DROP,BS2127,11.0
53281,5,06624,1,B,BS2127,11.0
53281,4,11045,1,A-,BS2507,18.0
53283,3,05165,0,DROP,BS7257,16.0
53283,3,05061,1,A,BS7257,16.0
53285,3,05066,0,DROP,BS7264,16.0
53285,4,05899,1,A,BS7264,17.0
53285,3,05060,1,A,BS7264,16.0
81455,2,13842,1,A,AA5006,10.0
81455,2,13805,0,DROP,AA5006,10.0
53476,5,07886,1,D-,BS4238,17.0
53476,4,06269,0,WF,BS4238,15.0
53476,3,06132,1,A,BS4238,16.0
53477,3,06106,1,A,ND5368,16.0
53479,3,06069,1,A,ND1220,15.0
53481,4,05913,1,D+,BS6306,18.0
53481,5,07539,0,WN,BS6306,18.0
53481,3,06514,1,C+,BS6308,17.0
53482,3,06101,1,D,BA4201,15.0
53483,4,05946,1,A,BS8171,16.0
53483,3,06612,1,B-,BS8171,16.0
53484,4,05126,0,DROP,BS2507,14.5
53484,4,04975,1,A,BS2507,14.5
53485,4,05939,1,A,BS7260,15.5
53486,3,05064,0,DROP,BS7264,18.0
53486,3,05060,1,A,BS7264,18.0
53487,4,11045,1,A,BB6125,20.0
53488,3,06121,1,D,ND1201,17.0
53494,3,05065,0,DROP,BS2127,25.0
53494,3,05060,0,WP,BS2127,25.0
53495,3,06129,1,B,BS7269,17.0
53495,3,06514,1,B-,BS7269,17.0
53497,3,06092,1,B+,ND1206,15.0
53497,4,06269,1,C+,ND1206,16.0
53498,3,06102,1,A,ND1201,15.0
53498,4,06276,0,WP,ND1201,21.0
53499,3,06114,1,B,BA4101,18.0
53500,3,06126,1,A,ND0410,16.0
53501,4,05908,1,B+,BS8167,15.0
53502,4,05935,1,B+,BS7269,16.0
53502,3,05061,1,D-,BS7269,16.0
53502,3,05166,0,DROP,BS7269,16.0
53504,4,11046,1,A,BB6127,19.0
53505,4,05909,1,B,BS6307,20.0
53507,3,05066,0,DROP,BS7274,15.0
53507,4,05900,1,A-,BS7274,17.5
53507,3,05060,1,C+,BS7274,15.0
53508,3,06091,1,A,ND1220,15.0
53509,6,04645,1,S,BS7253,19.0
53509,6,04795,0,DROP,BS7253,19.0
53510,6,04651,0,DROP,BS2121,16.0
53510,6,04649,1,B+,BS2121,16.0
53510,4,04976,0,DROP,BS2127,14.0
53510,4,04974,1,C-,BS2127,14.0
53512,4,05917,1,A,BA5050,17.0
53513,3,06091,1,B,ND1206,15.0
53516,3,06125,1,B,ND1206,15.0
53516,3,06516,1,C,ND1206,15.0
53521,4,05946,1,C,BS7257,20.0
53521,3,05061,1,C-,ND0910,15.0
53521,3,05163,0,DROP,ND0910,15.0
53522,4,05915,1,B+,BS5327,16.0
53704,3,06509,0,WP,BA4101,18.0
53705,4,05923,1,A-,BM5106,19.0
53710,3,06517,1,B,ND1206,15.0
53711,3,06613,1,B,BS6178,17.0
53711,3,06112,1,A,BS6178,17.0
53712,3,06515,1,C,BC5363,17.0
68177,5,07887,1,B+,ND1206,15.0
53713,4,04975,1,C+,BS2127,19.0
53713,4,05908,1,A-,BS2127,19.0
53713,4,05126,0,DROP,BS2127,19.0
53715,4,11053,0,WF,BS2121,17.0
53715,5,07549,0,F,BA4201,15.0
53715,3,06513,0,F,BS2121,18.0
53719,3,06088,1,B,BS7256,16.5
53720,3,05064,0,DROP,BS2121,15.0
53720,3,05060,1,A,BS2121,15.0
53721,3,06090,1,C-,ND1207,15.0
53722,3,06095,1,B,BJ6906,16.0
53723,4,05935,1,B,BB6125,15.0
53726,3,06092,1,A,ND1201,17.0
53726,4,06273,1,B+,BC5363,16.0
53727,6,04813,0,DROP,BS2522,16.0
53727,6,04646,1,S,BS2522,16.0
53727,4,06269,1,C-,BS2522,15.0
53727,5,07888,1,C-,BS2522,15.0
53730,3,06094,1,C,BS7269,17.0
53731,3,06076,1,B,ND1206,16.0
53732,3,06509,0,WP,BB6124,17.0
53734,5,07880,1,C-,BC5329,15.0
53736,4,05943,1,C+,BS6175,16.0
53742,3,06506,1,C+,ND1206,15.0
53745,4,06273,1,A,ND8835,16.0
53747,3,06068,1,A,ND1220,15.0
53749,4,05945,1,B+,BA4253,17.0
53751,3,05066,0,DROP,BS7257,15.0
53751,3,05060,1,C,BS7257,15.0
53752,3,06078,1,A,ND0210,17.0
53759,3,06100,1,B,BS6468,16.0
53762,3,06075,1,A,ND1201,15.0
53762,5,06617,1,C,BA2129,12.0
53762,5,06725,0,DROP,BA2129,12.0
82858,5,07517,1,A,BC5373,15.0
53948,3,06616,0,WP,BS6178,17.0
53948,3,06251,1,A,BS6178,17.0
53949,3,06068,1,A,ND1220,15.0
53951,4,05935,1,C,ND1206,16.0
53951,4,06269,1,D,ND1206,16.0
53951,3,06515,1,C-,ND1206,17.0
53952,4,05925,1,A,BS7256,15.0
53952,3,05061,1,D,BS7257,19.0
53952,3,05163,0,DROP,BS7257,19.0
53953,6,05805,1,A-,BS2126,14.0
53953,6,05507,1,A-,BS2126,14.0
53954,4,04975,1,A,BS2522,19.0
53954,4,05091,0,DROP,BS2522,19.0
53955,4,05911,1,C-,BC5373,15.0
53956,4,05917,1,A-,BS8171,16.0
53956,3,05061,1,D-,BS8171,17.0
53956,3,05166,0,DROP,BS8171,17.0
53956,4,04980,0,DROP,BS8171,16.0
53956,4,04978,1,C-,BS8171,16.0
53957,4,05126,0,DROP,BS2121,16.0
53957,4,04975,1,A,BS2121,16.0
53958,6,04652,0,DROP,BS6470,17.0
53958,5,06722,0,DROP,BS8171,16.0
53958,5,06617,1,D,BS8171,16.0
53958,6,09460,1,S,BS6470,17.0
53960,3,06088,1,A-,BS8100,18.0
53961,3,06103,1,A,ND1201,17.0
53962,4,05948,1,B-,BS7257,17.0
53962,3,05061,1,C,BS7257,17.0
53962,3,05163,0,DROP,BS7257,17.0
53963,4,05936,1,A-,BC5371,14.0
53967,4,04975,0,WP,BS3314,16.0
53967,3,05061,1,D-,BS3314,19.0
53967,3,05166,0,DROP,BS3314,19.0
53967,4,05126,0,DROP,BS3314,16.0
53969,6,04652,0,DROP,BS7257,17.0
53969,4,05909,1,A-,BS7257,14.5
53969,5,06722,0,DROP,BS7257,16.0
53969,5,06617,1,C-,BS7257,16.0
53969,6,09460,1,B,BS7257,17.0
53971,3,06069,1,C,BS4231,10.0
53972,3,06100,1,A,ND1201,15.0
53973,4,05930,1,A,BS7257,15.0
53974,3,06515,1,B+,ND1206,15.0
53975,5,06618,0,DROP,BS8171,15.0
53975,5,06615,1,B+,BS8171,15.0
53976,4,05940,1,A,BS7263,17.0
53976,4,04974,1,B,BS7263,17.0
53976,4,05125,0,DROP,BS7263,17.0
53978,3,06100,1,B+,ND1207,19.0
53979,3,09890,1,B-,BA4253,16.0
53981,3,06084,1,A,BS8119,15.0
53985,3,05066,0,DROP,BS7251,15.0
53985,4,05930,1,A,BS7251,16.5
53985,3,05060,1,A-,BS7251,15.0
53986,5,06620,0,DROP,BS1948,16.0
53986,5,06615,1,B,BS1948,16.0
53987,3,05062,0,WP,BS6470,19.0
53987,3,05167,0,DROP,BS6470,19.0
53988,3,06098,1,A,ND1206,16.0
53989,6,05808,1,S,BF5154,15.5
53989,4,11039,1,A-,BF5154,16.5
53990,5,07566,1,C,BM5107,15.5
53991,3,06080,1,A,ND0210,16.0
53996,3,06111,1,A,ND1206,15.0
53996,3,06507,1,C+,ND1206,15.0
53997,6,04645,1,S,BS7253,16.0
53997,6,04648,0,DROP,BS7253,16.0
53998,4,04974,1,B,BS2127,13.0
53998,4,05125,0,DROP,BS2127,13.0
53999,4,05922,1,D,BS2127,17.0
53999,3,06612,1,C-,BS2127,17.0
54000,4,10902,1,A-,BS3321,13.0
54000,4,05907,1,B+,BS3321,13.0
54003,5,07514,1,A,BB6121,15.0
54176,3,06267,0,WP,BA4252,15.0
54177,5,07540,1,B,BA5050,14.0
54178,3,05062,1,B+,BS3314,15.0
54178,3,05169,0,DROP,BS3314,15.0
54180,4,04974,1,C+,BS7274,15.5
54180,4,05953,1,A-,BS7274,15.5
54180,4,05125,0,DROP,BS7274,15.5
54183,3,06112,1,A,BS6306,16.0
54184,5,07560,1,A,ND0210,16.0
54184,3,06514,1,C+,BS2121,16.0
54185,4,14728,1,B,ND1206,16.0
54186,3,05061,1,C+,BS7257,17.0
54186,3,05163,0,DROP,BS7257,17.0
54187,3,06262,1,A,BJ6906,16.0
54189,3,05061,1,A,BS7257,17.0
54189,3,05163,0,DROP,BS7257,17.0
54190,3,05065,0,DROP,BS2520,22.0
54190,3,05060,0,WP,BS2520,22.0
54191,4,05939,1,A-,BA4101,15.0
54192,4,05930,1,A,BS6317,19.0
54194,3,06103,1,B,ND1201,16.0
54197,3,05066,0,DROP,BS7257,15.0
54197,3,05060,1,A,BS7257,15.0
54199,4,04974,1,B,BS7252,16.0
54199,4,05143,0,DROP,BS7252,16.0
54200,3,06072,0,F,BS6923,16.0
54201,4,05900,1,A,BS7252,15.5
54202,4,05948,0,WP,ND1105,16.0
54204,4,05915,1,C,ND1206,17.0
54205,3,06090,1,B,ND1206,15.0
54207,3,05061,0,WP,ND0910,16.0
54207,3,05165,0,DROP,ND0910,16.0
54208,4,05953,1,A,BA5149,18.0
54210,3,06087,1,C,ND1206,16.0
54211,4,05952,1,A-,BB6158,18.0
54216,4,05939,1,A,BB6156,18.0
54216,3,06616,1,B+,BB6156,17.0
54217,3,06079,1,A,ND8837,17.0
54220,4,14959,1,B+,BS6468,15.0
54221,4,05946,1,A,BS6922,15.0
54222,3,05062,1,C-,BS7251,15.5
54222,3,05168,0,DROP,BS7251,15.5
54223,3,06116,1,B+,BC5363,15.0
54224,4,06267,1,B-,BA4253,17.0
54224,5,07538,1,B-,BA4253,16.0
54225,4,06267,1,A,BA5232,18.0
54226,3,06509,1,D,ND8835,17.0
54228,4,11045,1,B+,BB6126,16.0
54229,4,05954,1,B+,ND8837,16.0
54230,3,06116,1,A-,ND1206,15.0
54231,3,06080,1,C,ND1208,15.0
54232,4,05939,1,A,BB6121,12.0
54405,3,06517,1,C+,ND0610,17.0
54406,3,06081,1,A-,BA4101,15.0
54408,4,11049,1,A,ND0610,19.0
54412,4,11049,1,B-,BA4253,15.0
54413,4,04977,0,DROP,BS2127,16.0
54413,4,04974,1,C-,BS2127,16.0
54418,4,05947,1,B,BA4253,15.0
54418,4,06269,1,C+,BA4253,15.0
54419,4,05929,1,A-,BA2129,16.0
54419,3,05061,1,C+,BA2129,15.0
54419,3,05164,0,DROP,BA2129,15.0
54423,3,06086,1,A,BS8156,16.0
54424,4,05909,1,B-,BS2121,17.0
54424,6,04761,0,DROP,BS2121,17.0
54424,6,04646,1,C,BS2121,17.0
54424,5,06617,1,D-,BS2121,16.0
54424,4,10915,1,B-,BS2121,17.0
54424,3,06515,1,D+,BS2121,16.0
54424,5,06725,0,DROP,BS2121,16.0
54425,3,05064,0,DROP,BS7251,15.5
54425,3,05060,1,A,BS7251,15.5
54426,3,06068,1,A,BS3335,16.0
54426,5,06718,0,DROP,BS3335,16.0
54426,5,06616,1,A,BS3335,16.0
54428,4,05917,1,A,BS8100,16.0
54429,4,05925,0,W,BB6156,13.0
54430,4,04974,1,A,BS8171,16.0
54430,4,05940,1,A,BS8171,16.0
54430,4,04977,0,DROP,BS8171,16.0
54435,3,06093,1,B+,ND5368,16.0
